,User-ID,Location,Age,Password
22013,33886,usa,20.0,
22014,81637,australia,66.0,
22015,220768,usa,,
22016,16233,usa,20.0,
22017,175341,usa,41.0,
22018,175060,usa,,
22019,273919,usa,34.0,
22020,16287,spain,29.0,
22021,163052,usa,,
22022,16411,usa,32.0,
22023,149606,unknown,,
22024,28814,australia,13.0,
22025,16445,usa,22.0,
22026,252244,usa,32.0,
22027,269783,usa,,
22028,205453,canada,,
22029,203641,usa,,
22030,50015,usa,50.0,
22031,16623,usa,39.0,
22032,193406,usa,27.0,
22033,76426,usa,25.0,
22034,204514,usa,,
22035,18035,usa,21.0,
22036,163833,usa,56.0,
22037,127425,usa,,
22038,40995,usa,,
22039,156805,usa,,
22040,178179,canada,,
22041,176372,usa,30.0,
22042,134873,australia,25.0,
22043,124646,usa,35.0,
22044,169736,usa,34.0,
22045,173388,australia,,
22046,125932,usa,20.0,
22047,166759,australia,,
22048,49389,belgium,13.0,
22049,46524,usa,,
22050,244206,usa,23.0,
22051,110620,australia,34.0,
22052,68159,usa,,
22053,130750,united kingdom,34.0,
22054,147058,usa,62.0,
22055,71033,usa,56.0,
22056,217641,usa,60.0,
22057,65132,portugal,33.0,
22058,23566,usa,57.0,
22059,218777,usa,39.0,
22060,34243,usa,27.0,
22061,160027,usa,,
22062,148595,usa,68.0,
22063,258139,usa,42.0,
22064,197566,usa,,
22065,191020,usa,,
22066,250721,australia,37.0,
22067,65422,usa,62.0,
22068,67455,usa,,
22069,46431,usa,,
22070,64774,canada,48.0,
22071,94778,canada,,
22072,208252,usa,66.0,
22073,67778,canada,37.0,
22074,129857,canada,,
22075,276572,usa,,
22076,101281,canada,70.0,
22077,221813,usa,,
22078,227388,usa,44.0,
22079,138846,usa,,
22080,66502,usa,64.0,
22081,261972,usa,19.0,
22082,174345,usa,40.0,
22083,83843,usa,55.0,
22084,188008,usa,,
22085,192520,usa,,
22086,243895,netherlands,6.0,
22087,31945,usa,,
22088,208528,usa,40.0,
22089,249624,usa,59.0,
22090,231714,usa,,
22091,215376,usa,73.0,
22092,233654,unknown,35.0,
22093,81050,usa,,
22094,197653,usa,,
22095,16815,canada,,
22096,132208,usa,,
22097,16873,usa,37.0,
22098,31502,usa,,
22099,83939,usa,75.0,
22100,262471,usa,71.0,
22101,246188,usa,,
22102,209992,canada,46.0,
22103,81634,usa,,
22104,173557,usa,40.0,
22105,120389,usa,,
22106,212809,usa,,
22107,83740,usa,20.0,
22108,159701,usa,19.0,
22109,114650,united kingdom,22.0,
22110,160525,united kingdom,,
22111,244867,united kingdom,28.0,
22112,172181,australia,25.0,
22113,30349,united kingdom,44.0,
22114,28971,australia,39.0,
22115,34205,australia,25.0,
22116,98912,australia,35.0,
22117,106338,australia,31.0,
22118,112227,australia,25.0,
22119,204900,australia,23.0,
22120,29820,usa,,
22121,16952,united kingdom,47.0,
22122,64391,usa,25.0,
22123,238229,usa,,
22124,47413,usa,,
22125,114877,australia,,
22126,253101,united kingdom,,
22127,16980,united kingdom,37.0,
22128,77876,australia,31.0,
22129,112547,united kingdom,52.0,
22130,143068,germany,,
22131,266768,united kingdom,,
22132,74492,united kingdom,26.0,
22133,118778,new zealand,,
22134,184587,usa,55.0,
22135,158854,usa,19.0,
22136,248863,usa,,
22137,17108,unknown,,
22138,110842,usa,32.0,
22139,76769,usa,,
22140,17213,usa,24.0,
22141,256028,usa,32.0,
22142,170170,united kingdom,22.0,
22143,212191,australia,22.0,
22144,214194,united kingdom,14.0,
22145,236803,usa,53.0,
22146,152996,united kingdom,31.0,
22147,17595,new zealand,,
22148,166057,usa,,
22149,266315,canada,,
22150,17759,usa,50.0,
22151,18299,usa,,
22152,38426,usa,,
22153,20438,usa,,
22154,58425,united kingdom,,
22155,43086,usa,,
22156,123297,usa,23.0,
22157,204499,canada,61.0,
22158,57663,usa,48.0,
22159,146065,usa,17.0,
22160,151016,usa,,
22161,229330,usa,17.0,
22162,248122,usa,20.0,
22163,151680,usa,40.0,
22164,159668,usa,,
22165,241356,usa,15.0,
22166,62808,zimbabwe,62.0,
22167,103134,usa,56.0,
22168,59633,usa,,
22169,55563,usa,38.0,
22170,97818,unknown,,
22171,126064,usa,,
22172,140915,united kingdom,,
22173,174010,usa,,
22174,53017,usa,31.0,
22175,207427,usa,,
22176,199045,usa,30.0,
22177,64596,usa,,
22178,18604,usa,,
22179,119855,usa,50.0,
22180,128714,usa,,
22181,208871,usa,45.0,
22182,26154,usa,22.0,
22183,107657,unknown,,
22184,18782,usa,17.0,
22185,97776,germany,48.0,
22186,219772,germany,26.0,
22187,258885,germany,,
22188,191078,usa,,
22189,146391,usa,38.0,
22190,185829,usa,,
22191,185874,usa,,
22192,190725,canada,,
22193,154926,usa,46.0,
22194,89591,usa,,
22195,168600,usa,,
22196,255823,usa,,
22197,19129,canada,45.0,
22198,215659,canada,58.0,
22199,144004,australia,53.0,
22200,41366,finland,26.0,
22201,19286,united kingdom,,
22202,173875,united kingdom,45.0,
22203,146946,canada,,
22204,180080,usa,,
22205,19365,usa,64.0,
22206,19416,usa,44.0,
22207,162598,usa,,
22208,88645,canada,,
22209,93844,usa,51.0,
22210,223764,canada,,
22211,83345,usa,45.0,
22212,19575,germany,28.0,
22213,19635,spain,23.0,
22214,36240,usa,51.0,
22215,270432,usa,,
22216,71841,canada,,
22217,240398,usa,41.0,
22218,39842,usa,,
22219,189979,usa,,
22220,272825,usa,15.0,
22221,19762,australia,,
22222,57624,australia,,
22223,80336,canada,31.0,
22224,239516,usa,,
22225,19885,canada,60.0,
22226,218542,canada,59.0,
22227,19945,united kingdom,47.0,
22228,24262,usa,16.0,
22229,94293,usa,28.0,
22230,38008,usa,,
22231,162016,usa,27.0,
22232,20024,canada,,
22233,238494,canada,,
22234,50459,canada,21.0,
22235,240243,usa,22.0,
22236,20056,united kingdom,15.0,
22237,175731,usa,,
22238,20940,usa,,
22239,79340,germany,35.0,
22240,82147,germany,,
22241,124733,netherlands,,
22242,68614,usa,,
22243,69504,usa,,
22244,90150,usa,48.0,
22245,52252,usa,57.0,
22246,98392,usa,60.0,
22247,138732,usa,,
22248,164350,usa,,
22249,78224,usa,,
22250,127398,unknown,,
22251,168093,usa,38.0,
22252,136149,usa,,
22253,180325,united kingdom,36.0,
22254,208263,usa,64.0,
22255,180295,united kingdom,,
22256,83444,germany,23.0,
22257,220616,usa,42.0,
22258,58643,usa,25.0,
22259,20360,canada,,
22260,73094,usa,,
22261,132452,usa,54.0,
22262,145516,brazil,0.0,
22263,79607,albania,,
22264,102074,usa,,
22265,39886,canada,28.0,
22266,64379,canada,,
22267,127691,new zealand,13.0,
22268,214024,united kingdom,,
22269,110626,usa,,
22270,160633,italy,,
22271,29245,germany,,
22272,231742,germany,,
22273,207252,unknown,37.0,
22274,271815,singapore,17.0,
22275,20966,united kingdom,,
22276,60854,usa,,
22277,217955,usa,27.0,
22278,246639,usa,58.0,
22279,176958,usa,,
22280,245091,usa,54.0,
22281,36206,usa,39.0,
22282,104084,usa,,
22283,137288,usa,54.0,
22284,115340,usa,,
22285,21080,usa,42.0,
22286,21092,usa,,
22287,21157,new zealand,21.0,
22288,115085,usa,,
22289,164983,usa,36.0,
22290,184835,usa,24.0,
22291,205742,canada,,
22292,67128,usa,26.0,
22293,21256,usa,,
22294,146765,usa,27.0,
22295,21348,unknown,23.0,
22296,252217,usa,22.0,
22297,33048,usa,50.0,
22298,120702,usa,30.0,
22299,33612,usa,59.0,
22300,120835,hungary,,
22301,225027,usa,,
22302,22924,spain,32.0,
22303,22789,usa,,
22304,104050,usa,,
22305,133211,usa,57.0,
22306,192396,usa,72.0,
22307,194678,usa,,
22308,249649,usa,67.0,
22309,185012,usa,57.0,
22310,182289,usa,48.0,
22311,97021,usa,26.0,
22312,21790,usa,15.0,
22313,40341,usa,24.0,
22314,104074,united kingdom,21.0,
22315,30926,usa,,
22316,33618,usa,62.0,
22317,39980,usa,,
22318,67988,usa,73.0,
22319,150603,usa,,
22320,184158,usa,,
22321,22043,usa,,
22322,23450,usa,,
22323,26039,unknown,,
22324,37860,canada,,
22325,149236,usa,,
22326,22268,united kingdom,40.0,
22327,175879,usa,51.0,
22328,22429,usa,65.0,
22329,98842,united kingdom,,
22330,25371,united kingdom,32.0,
22331,77456,singapore,28.0,
22332,240371,united kingdom,,
22333,62778,italy,22.0,
22334,103576,usa,51.0,
22335,85394,usa,28.0,
22336,216350,germany,,
22337,270413,canada,44.0,
22338,83096,portugal,47.0,
22339,163720,usa,44.0,
22340,22713,usa,,
22341,49927,germany,20.0,
22342,67932,germany,18.0,
22343,104360,germany,23.0,
22344,22854,canada,19.0,
22345,22904,usa,35.0,
22346,150259,unknown,31.0,
22347,55156,spain,35.0,
22348,42517,usa,,
22349,127540,usa,,
22350,249409,usa,35.0,
22351,22987,canada,,
22352,144940,usa,29.0,
22353,100638,usa,23.0,
22354,130408,canada,,
22355,24085,usa,,
22356,256676,usa,,
22357,23361,netherlands,,
22358,249375,usa,,
22359,274151,canada,,
22360,187953,usa,17.0,
22361,23514,usa,,
22362,53822,usa,36.0,
22363,25413,usa,,
22364,239111,usa,70.0,
22365,137004,usa,50.0,
22366,23653,usa,39.0,
22367,168009,usa,56.0,
22368,109972,usa,,
22369,23661,usa,,
22370,271969,usa,29.0,
22371,23766,usa,,
22372,29785,netherlands,,
22373,254977,united kingdom,,
22374,38045,usa,33.0,
22375,46301,usa,,
22376,216201,usa,58.0,
22377,237736,usa,29.0,
22378,37282,usa,,
22379,175340,usa,,
22380,253212,usa,,
22381,272846,usa,,
22382,77111,usa,,
22383,109188,usa,,
22384,153726,usa,20.0,
22385,77819,usa,59.0,
22386,118350,usa,,
22387,125072,usa,,
22388,23784,usa,,
22389,23792,usa,,
22390,208014,usa,,
22391,23815,usa,,
22392,23823,usa,,
22393,225858,usa,,
22394,126410,usa,60.0,
22395,145794,usa,24.0,
22396,223914,usa,43.0,
22397,271866,usa,,
22398,30507,united kingdom,21.0,
22399,80092,united kingdom,29.0,
22400,160053,united kingdom,17.0,
22401,102379,usa,15.0,
22402,77411,united kingdom,28.0,
22403,129062,australia,,
22404,163401,australia,18.0,
22405,85112,canada,34.0,
22406,190404,usa,70.0,
22407,268051,united kingdom,44.0,
22408,151361,usa,,
22409,23925,usa,55.0,
22410,223337,usa,33.0,
22411,23946,united kingdom,71.0,
22412,24057,usa,63.0,
22413,24123,united kingdom,,
22414,214755,usa,,
22415,43988,usa,38.0,
22416,166114,usa,,
22417,95238,usa,,
22418,24313,canada,,
22419,142986,usa,,
22420,168978,usa,,
22421,86389,usa,51.0,
22422,24395,usa,,
22423,273225,netherlands,,
22424,163722,spain,20.0,
22425,165496,spain,29.0,
22426,68761,unknown,46.0,
22427,108732,usa,,
22428,213571,australia,65.0,
22429,29091,usa,,
22430,250149,denmark,28.0,
22431,48053,canada,,
22432,69024,canada,,
22433,199303,usa,,
22434,250526,usa,,
22435,74588,usa,21.0,
22436,43661,usa,28.0,
22437,54068,usa,37.0,
22438,79158,usa,23.0,
22439,165602,canada,31.0,
22440,232001,russia,31.0,
22441,38604,canada,15.0,
22442,77389,united kingdom,28.0,
22443,206676,united kingdom,27.0,
22444,159752,usa,58.0,
22445,116045,usa,,
22446,170454,usa,,
22447,222665,canada,,
22448,95024,usa,,
22449,124638,usa,,
22450,188638,canada,,
22451,260429,usa,36.0,
22452,25010,usa,,
22453,195368,usa,,
22454,156492,portugal,23.0,
22455,25102,usa,54.0,
22456,25134,usa,,
22457,233133,usa,31.0,
22458,135970,usa,56.0,
22459,163521,usa,36.0,
22460,25183,usa,,
22461,25189,usa,,
22462,261740,usa,36.0,
22463,169381,usa,,
22464,108487,usa,42.0,
22465,209846,usa,,
22466,25645,usa,45.0,
22467,41581,usa,49.0,
22468,234445,usa,,
22469,217021,usa,,
22470,117670,unknown,,
22471,59819,canada,,
22472,204032,usa,28.0,
22473,88200,usa,30.0,
22474,87941,australia,47.0,
22475,25489,new zealand,48.0,
22476,41677,united kingdom,25.0,
22477,45173,usa,,
22478,140284,united kingdom,,
22479,138452,unknown,,
22480,237555,unknown,,
22481,188523,usa,47.0,
22482,186886,usa,,
22483,25685,usa,7.0,
22484,25688,usa,,
22485,180913,usa,,
22486,177160,usa,53.0,
22487,159655,usa,,
22488,213327,usa,,
22489,166613,usa,19.0,
22490,213624,usa,57.0,
22491,268872,canada,49.0,
22492,26029,usa,64.0,
22493,34584,usa,55.0,
22494,147173,usa,37.0,
22495,258867,united kingdom,29.0,
22496,250553,germany,,
22497,196076,usa,,
22498,26258,usa,,
22499,255245,unknown,52.0,
22500,140355,usa,28.0,
22501,43602,canada,,
22502,26463,usa,31.0,
22503,218757,australia,53.0,
22504,191809,canada,42.0,
22505,52875,usa,42.0,
22506,128427,usa,36.0,
22507,88516,usa,57.0,
22508,255352,usa,47.0,
22509,213151,usa,,
22510,159512,usa,14.0,
22511,257660,canada,,
22512,44167,united kingdom,25.0,
22513,60428,united kingdom,34.0,
22514,101012,united kingdom,38.0,
22515,165655,canada,,
22516,35060,canada,54.0,
22517,223300,usa,,
22518,74052,usa,,
22519,254527,usa,,
22520,100909,canada,,
22521,26643,france,37.0,
22522,45169,canada,,
22523,218356,canada,,
22524,180982,australia,27.0,
22525,223997,usa,52.0,
22526,119002,germany,27.0,
22527,54575,sweden,62.0,
22528,233375,united kingdom,36.0,
22529,26914,spain,27.0,
22530,26947,usa,,
22531,267882,unknown,,
22532,26959,canada,,
22533,27006,united kingdom,,
22534,27061,spain,25.0,
22535,116036,spain,20.0,
22536,255384,spain,,
22537,88159,usa,44.0,
22538,27108,germany,30.0,
22539,105175,germany,28.0,
22540,153017,germany,,
22541,211132,usa,24.0,
22542,214691,canada,18.0,
22543,265087,usa,,
22544,220519,usa,21.0,
22545,234137,usa,16.0,
22546,27323,australia,62.0,
22547,98509,canada,,
22548,225968,usa,,
22549,50217,usa,56.0,
22550,151031,usa,50.0,
22551,270380,usa,,
22552,127643,usa,,
22553,27609,usa,,
22554,101102,usa,,
22555,229458,canada,,
22556,232898,usa,,
22557,28519,usa,23.0,
22558,122355,canada,,
22559,107090,united kingdom,22.0,
22560,80549,canada,34.0,
22561,27666,usa,,
22562,257418,australia,32.0,
22563,74885,usa,35.0,
22564,275930,usa,32.0,
22565,203355,usa,78.0,
22566,27742,canada,,
22567,129876,usa,19.0,
22568,144078,usa,52.0,
22569,27862,canada,,
22570,27872,united kingdom,32.0,
22571,65755,usa,18.0,
22572,27883,usa,,
22573,79336,israel,,
22574,209714,usa,,
22575,27894,united kingdom,30.0,
22576,67917,usa,33.0,
22577,70888,usa,26.0,
22578,27949,canada,25.0,
22579,91327,australia,63.0,
22580,27950,usa,,
22581,27973,unknown,,
22582,92543,usa,,
22583,93500,usa,49.0,
22584,169564,australia,21.0,
22585,162916,usa,,
22586,56814,canada,,
22587,34018,canada,,
22588,123190,usa,,
22589,107145,germany,,
22590,128978,usa,24.0,
22591,139643,usa,66.0,
22592,116998,united kingdom,,
22593,257589,usa,45.0,
22594,28276,usa,,
22595,35014,canada,,
22596,54355,usa,,
22597,56803,usa,34.0,
22598,254700,usa,,
22599,145455,france,28.0,
22600,107473,canada,31.0,
22601,142137,usa,,
22602,190439,usa,14.0,
22603,81793,usa,,
22604,113542,netherlands,,
22605,181811,usa,27.0,
22606,85954,usa,59.0,
22607,104999,unknown,,
22608,155189,usa,,
22609,237129,usa,25.0,
22610,161715,usa,,
22611,32484,usa,,
22612,130275,usa,31.0,
22613,42828,usa,29.0,
22614,96346,usa,,
22615,95070,china,18.0,
22616,63374,usa,,
22617,268805,usa,,
22618,74113,usa,29.0,
22619,28888,usa,17.0,
22620,28909,usa,,
22621,127538,usa,,
22622,28964,usa,,
22623,28990,united kingdom,,
22624,28997,usa,,
22625,166267,usa,70.0,
22626,239872,united kingdom,46.0,
22627,132584,australia,,
22628,258433,usa,21.0,
22629,214541,usa,43.0,
22630,254226,usa,51.0,
22631,102184,usa,,
22632,206623,unknown,,
22633,38360,usa,41.0,
22634,113772,usa,,
22635,143544,canada,,
22636,179546,usa,30.0,
22637,87613,usa,34.0,
22638,152635,usa,,
22639,192138,usa,23.0,
22640,245226,usa,,
22641,29768,australia,20.0,
22642,255584,usa,,
22643,260817,canada,33.0,
22644,234668,south africa,26.0,
22645,117019,canada,,
22646,229747,usa,,
22647,273752,usa,,
22648,166807,canada,,
22649,164451,usa,56.0,
22650,98211,new zealand,30.0,
22651,96293,usa,80.0,
22652,30059,usa,42.0,
22653,30119,unknown,,
22654,166549,united kingdom,,
22655,30176,usa,,
22656,232582,united kingdom,28.0,
22657,30256,usa,,
22658,229252,usa,18.0,
22659,31170,usa,,
22660,95229,usa,32.0,
22661,30315,unknown,,
22662,58900,usa,,
22663,256484,usa,54.0,
22664,274358,australia,,
22665,198176,australia,24.0,
22666,91533,usa,35.0,
22667,259290,usa,,
22668,39713,usa,,
22669,224913,united kingdom,26.0,
22670,185455,canada,31.0,
22671,55183,netherlands,,
22672,176087,usa,49.0,
22673,112561,united kingdom,31.0,
22674,260819,portugal,35.0,
22675,133967,russia,,
22676,93825,usa,61.0,
22677,96610,usa,,
22678,220639,usa,,
22679,247124,malaysia,29.0,
22680,80213,usa,63.0,
22681,108761,canada,15.0,
22682,104810,usa,,
22683,191979,usa,,
22684,158249,usa,24.0,
22685,38919,australia,18.0,
22686,168089,australia,24.0,
22687,195378,australia,,
22688,193626,south korea,,
22689,89829,usa,19.0,
22690,276626,germany,22.0,
22691,170535,usa,,
22692,192983,usa,35.0,
22693,237783,usa,,
22694,183113,usa,,
22695,93612,usa,63.0,
22696,94939,usa,42.0,
22697,74827,usa,41.0,
22698,78061,usa,,
22699,237911,usa,,
22700,89885,brazil,30.0,
22701,174048,usa,,
22702,30918,usa,37.0,
22703,215198,usa,,
22704,82605,usa,,
22705,113523,usa,,
22706,30982,usa,46.0,
22707,30990,usa,55.0,
22708,209440,australia,29.0,
22709,31019,australia,,
22710,161738,usa,,
22711,107531,usa,,
22712,136155,usa,,
22713,207668,usa,15.0,
22714,250245,usa,,
22715,231592,canada,56.0,
22716,82537,usa,,
22717,158836,usa,,
22718,214883,usa,45.0,
22719,111590,usa,,
22720,134201,usa,42.0,
22721,52414,nepal,18.0,
22722,208024,usa,43.0,
22723,190282,usa,41.0,
22724,216206,usa,,
22725,95366,canada,,
22726,87190,usa,36.0,
22727,145732,usa,,
22728,92303,usa,,
22729,45855,usa,52.0,
22730,176639,usa,61.0,
22731,207600,usa,,
22732,238901,usa,,
22733,227257,usa,40.0,
22734,126128,usa,58.0,
22735,121158,usa,,
22736,80509,usa,,
22737,114034,usa,,
22738,273373,france,25.0,
22739,58079,usa,46.0,
22740,214270,usa,20.0,
22741,104253,usa,,
22742,70837,usa,16.0,
22743,242238,usa,,
22744,86075,usa,,
22745,166885,usa,,
22746,51121,usa,,
22747,70683,usa,,
22748,107980,usa,,
22749,43546,usa,35.0,
22750,208979,usa,,
22751,90339,usa,51.0,
22752,100074,usa,,
22753,31810,lithuania,17.0,
22754,108224,usa,,
22755,31844,usa,52.0,
22756,37471,usa,32.0,
22757,48417,usa,36.0,
22758,54275,usa,25.0,
22759,31916,usa,32.0,
22760,126912,usa,,
22761,135181,usa,43.0,
22762,183989,usa,68.0,
22763,89565,usa,74.0,
22764,266901,canada,,
22765,255468,usa,22.0,
22766,254400,usa,,
22767,32067,usa,14.0,
22768,56700,usa,,
22769,143916,usa,52.0,
22770,147484,usa,,
22771,32393,spain,26.0,
22772,158325,new zealand,42.0,
22773,34924,new zealand,,
22774,116064,usa,,
22775,39831,mexico,34.0,
22776,32466,usa,72.0,
22777,159264,united kingdom,,
22778,46824,belgium,43.0,
22779,32655,usa,36.0,
22780,209158,usa,26.0,
22781,141965,usa,,
22782,181928,usa,,
22783,239807,canada,14.0,
22784,92563,usa,19.0,
22785,212282,canada,,
22786,32791,france,22.0,
22787,38104,switzerland,32.0,
22788,83627,france,24.0,
22789,92252,usa,,
22790,32920,usa,21.0,
22791,32935,united kingdom,,
22792,33042,usa,,
22793,62707,france,16.0,
22794,33321,usa,35.0,
22795,250711,canada,44.0,
22796,41684,portugal,26.0,
22797,168317,usa,,
22798,33475,usa,47.0,
22799,238421,france,33.0,
22800,33567,usa,16.0,
22801,33596,canada,54.0,
22802,126400,usa,,
22803,33685,usa,58.0,
22804,33783,usa,,
22805,189069,australia,53.0,
22806,53999,canada,,
22807,33900,canada,,
22808,232142,usa,,
22809,113626,usa,58.0,
22810,154925,usa,,
22811,166051,usa,,
22812,259508,usa,,
22813,57341,usa,,
22814,37006,usa,78.0,
22815,34139,usa,,
22816,193963,malaysia,,
22817,34497,australia,,
22818,34500,usa,,
22819,216296,usa,38.0,
22820,66243,new zealand,48.0,
22821,34652,usa,37.0,
22822,34677,australia,,
22823,34690,australia,39.0,
22824,34700,usa,,
22825,178988,usa,,
22826,53255,usa,23.0,
22827,223693,usa,,
22828,174769,usa,37.0,
22829,236893,usa,49.0,
22830,161066,usa,23.0,
22831,85532,usa,,
22832,72377,canada,,
22833,151930,usa,55.0,
22834,198833,canada,16.0,
22835,123390,usa,62.0,
22836,76284,united kingdom,59.0,
22837,86193,canada,17.0,
22838,63721,usa,,
22839,210750,usa,50.0,
22840,240361,usa,,
22841,35197,canada,,
22842,35237,canada,,
22843,219829,usa,40.0,
22844,35397,usa,24.0,
22845,65148,usa,,
22846,35554,usa,,
22847,188618,usa,,
22848,148848,usa,41.0,
22849,227625,usa,,
22850,263187,usa,,
22851,215833,usa,,
22852,194154,usa,,
22853,106395,usa,44.0,
22854,114896,canada,,
22855,105220,usa,14.0,
22856,149297,usa,15.0,
22857,146024,usa,52.0,
22858,128100,usa,35.0,
22859,145790,usa,19.0,
22860,55073,usa,14.0,
22861,43341,canada,26.0,
22862,98506,usa,,
22863,103917,usa,,
22864,181188,usa,,
22865,37419,usa,34.0,
22866,207383,usa,19.0,
22867,145984,usa,,
22868,122715,usa,47.0,
22869,242135,usa,27.0,
22870,189543,usa,11.0,
22871,206546,usa,,
22872,159147,usa,31.0,
22873,62795,usa,,
22874,96330,usa,44.0,
22875,86994,usa,,
22876,131447,canada,,
22877,227751,unknown,33.0,
22878,265912,united kingdom,36.0,
22879,155170,usa,19.0,
22880,82604,usa,41.0,
22881,190731,usa,,
22882,100893,usa,,
22883,249087,usa,,
22884,74863,usa,65.0,
22885,213130,usa,,
22886,35908,canada,,
22887,213970,usa,,
22888,36244,usa,,
22889,43271,canada,,
22890,143907,usa,,
22891,182494,usa,,
22892,36576,usa,,
22893,77904,usa,24.0,
22894,220919,unknown,,
22895,221139,usa,,
22896,119853,usa,46.0,
22897,173772,usa,,
22898,120905,usa,,
22899,170735,usa,37.0,
22900,157559,usa,,
22901,181511,usa,,
22902,74941,australia,29.0,
22903,147465,australia,25.0,
22904,249684,australia,,
22905,243664,australia,27.0,
22906,179438,unknown,38.0,
22907,57205,usa,42.0,
22908,52835,canada,,
22909,122285,usa,,
22910,84247,usa,,
22911,177814,usa,,
22912,233974,usa,64.0,
22913,73247,usa,,
22914,78909,usa,,
22915,66580,usa,55.0,
22916,175987,usa,31.0,
22917,194458,bulgaria,35.0,
22918,112190,germany,24.0,
22919,134061,usa,45.0,
22920,260486,switzerland,20.0,
22921,190607,usa,,
22922,37175,usa,48.0,
22923,40809,canada,35.0,
22924,226560,usa,,
22925,254780,usa,19.0,
22926,184714,usa,43.0,
22927,153699,usa,61.0,
22928,57395,usa,,
22929,109892,canada,22.0,
22930,148874,usa,29.0,
22931,265434,usa,31.0,
22932,37358,canada,19.0,
22933,247639,united kingdom,18.0,
22934,37425,usa,,
22935,216040,usa,,
22936,218952,united kingdom,103.0,
22937,156999,france,47.0,
22938,128893,canada,,
22939,175259,united kingdom,,
22940,161076,usa,,
22941,37626,australia,54.0,
22942,96336,costa rica,58.0,
22943,37816,usa,23.0,
22944,37839,uruguay,36.0,
22945,114492,usa,25.0,
22946,226281,canada,52.0,
22947,136383,usa,14.0,
22948,245525,unknown,,
22949,192763,usa,39.0,
22950,255871,canada,,
22951,84477,usa,54.0,
22952,198342,usa,,
22953,210405,usa,25.0,
22954,258479,canada,49.0,
22955,152718,usa,26.0,
22956,38260,usa,42.0,
22957,199291,usa,,
22958,116873,usa,47.0,
22959,121191,usa,,
22960,196982,united kingdom,29.0,
22961,209837,canada,,
22962,40726,united kingdom,28.0,
22963,118103,united kingdom,33.0,
22964,46224,australia,29.0,
22965,38481,usa,20.0,
22966,268523,australia,,
22967,270153,canada,,
22968,52291,canada,36.0,
22969,38743,canada,,
22970,130472,australia,44.0,
22971,38787,usa,,
22972,270198,usa,15.0,
22973,131871,usa,18.0,
22974,205951,united kingdom,21.0,
22975,38835,canada,,
22976,235907,canada,,
22977,228097,canada,,
22978,39212,germany,19.0,
22979,39249,germany,32.0,
22980,49917,usa,10.0,
22981,228921,canada,27.0,
22982,135914,usa,31.0,
22983,80372,usa,,
22984,156452,usa,,
22985,254905,usa,,
22986,39772,galiza,30.0,
22987,110346,usa,,
22988,39967,usa,,
22989,65950,netherlands,,
22990,275059,usa,28.0,
22991,40178,usa,54.0,
22992,133004,usa,,
22993,253468,usa,83.0,
22994,40904,usa,19.0,
22995,112921,usa,15.0,
22996,249122,ireland,31.0,
22997,76428,usa,55.0,
22998,89586,usa,,
22999,119902,canada,18.0,
23000,162480,malaysia,14.0,
23001,44294,australia,14.0,
23002,40978,united kingdom,,
23003,203772,canada,,
23004,249709,usa,,
23005,41005,usa,,
23006,58722,united kingdom,33.0,
23007,41050,usa,34.0,
23008,100961,united kingdom,,
23009,163981,australia,,
23010,109124,usa,37.0,
23011,178202,usa,51.0,
23012,187238,usa,62.0,
23013,41211,usa,,
23014,151943,united kingdom,28.0,
23015,210557,usa,50.0,
23016,196512,usa,,
23017,41355,kenya,38.0,
23018,206544,usa,55.0,
23019,41389,united kingdom,24.0,
23020,51996,usa,46.0,
23021,115179,canada,,
23022,41432,usa,57.0,
23023,87400,canada,,
23024,41574,usa,,
23025,41645,usa,,
23026,176289,switzerland,,
23027,219153,germany,27.0,
23028,228226,usa,23.0,
23029,271570,usa,,
23030,156905,canada,46.0,
23031,196284,australia,,
23032,204959,australia,45.0,
23033,243023,united kingdom,64.0,
23034,223694,usa,50.0,
23035,265306,romania,25.0,
23036,42234,usa,,
23037,111415,usa,56.0,
23038,228583,usa,32.0,
23039,111774,unknown,29.0,
23040,42638,canada,51.0,
23041,42778,australia,,
23042,216538,usa,,
23043,110550,united kingdom,29.0,
23044,257620,usa,,
23045,226418,usa,,
23046,241081,usa,,
23047,96083,new zealand,46.0,
23048,175625,israel,35.0,
23049,61926,usa,59.0,
23050,211037,usa,,
23051,73730,usa,24.0,
23052,43308,usa,58.0,
23053,80343,mexico,,
23054,179959,usa,43.0,
23055,43376,usa,16.0,
23056,56637,usa,27.0,
23057,158754,usa,42.0,
23058,43530,usa,43.0,
23059,263407,spain,47.0,
23060,43601,usa,50.0,
23061,233437,usa,19.0,
23062,230385,hong kong,,
23063,102674,canada,,
23064,181109,canada,61.0,
23065,85500,usa,48.0,
23066,132343,germany,42.0,
23067,271170,usa,,
23068,213779,usa,22.0,
23069,167935,usa,27.0,
23070,224316,united kingdom,,
23071,43985,usa,,
23072,44047,canada,24.0,
23073,44075,usa,,
23074,77474,usa,42.0,
23075,44099,united kingdom,,
23076,44121,usa,16.0,
23077,45347,usa,,
23078,88836,usa,,
23079,104683,canada,48.0,
23080,98385,usa,,
23081,44275,canada,25.0,
23082,108254,ireland,18.0,
23083,130012,united kingdom,35.0,
23084,44361,usa,18.0,
23085,44388,usa,,
23086,200421,united kingdom,,
23087,59406,usa,,
23088,234724,canada,27.0,
23089,177898,usa,32.0,
23090,259891,usa,26.0,
23091,44627,australia,40.0,
